LongPos_COB,Prismatic_Coeff,Len_Disp_Ratio,Beam_Draut_Ratio,Length_Beam_Ratio,Froude_Num,Residuary_Resist
0.54,0.4999999999999992,0.5500000000000006,1,0.032967032967032746,0.1538461538461538,0.0088126902739945525
0.54,0.4999999999999992,0.5500000000000006,1,0.032967032967032746,0.23076923076923078,0.013619612241627943
0.54,0.4999999999999992,0.5500000000000006,1,0.032967032967032746,0.3076923076923077,0.020829995193078033
0.54,0.4999999999999992,0.5500000000000006,1,0.032967032967032746,0.3846153846153846,0.031725684986380384
0.54,0.4999999999999992,0.5500000000000006,1,0.032967032967032746,0.46153846153846156,0.046947604550552795
0.54,0.4999999999999992,0.5500000000000006,1,0.032967032967032746,0.5384615384615384,0.06729690754686748
0.54,0.4999999999999992,0.5500000000000006,1,0.032967032967032746,0.6153846153846154,0.08860759493670886
0.54,0.4999999999999992,0.5500000000000006,1,0.032967032967032746,0.6923076923076922,0.13203012337766384
0.54,0.4999999999999992,0.5500000000000006,1,0.032967032967032746,0.7692307692307692,0.20942156705656145
0.54,0.4999999999999992,0.5500000000000006,1,0.032967032967032746,0.8461538461538461,0.3427335362922608
0.54,0.4999999999999992,0.5500000000000006,1,0.032967032967032746,0.923076923076923,0.5308444159589809
0.54,0.4999999999999992,0.5500000000000006,1,0.032967032967032746,1,0.8032366607915398
0.54,0.4857142857142849,0.95,0.4488188976377954,0.8791208791208788,0,0.0030443839128344815
0.54,0.4857142857142849,0.95,0.4488188976377954,0.8791208791208788,0.0769230769230769,0.005447844896651177
0.54,0.4857142857142849,0.95,0.4488188976377954,0.8791208791208788,0.1538461538461538,0.01025476686428457
0.54,0.4857142857142849,0.95,0.4488188976377954,0.8791208791208788,0.23076923076923078,0.01474122736740907
0.54,0.4857142857142849,0.95,0.4488188976377954,0.8791208791208788,0.3076923076923077,0.021791379586604712
0.54,0.4857142857142849,0.95,0.4488188976377954,0.8791208791208788,0.3846153846153846,0.03140522352187149
0.54,0.4857142857142849,0.95,0.4488188976377954,0.8791208791208788,0.46153846153846156,0.045185066495753885
0.54,0.4857142857142849,0.95,0.4488188976377954,0.8791208791208788,0.5384615384615384,0.06377183143726967
0.54,0.4857142857142849,0.95,0.4488188976377954,0.8791208791208788,0.6153846153846154,0.08299951930780324
0.54,0.4857142857142849,0.95,0.4488188976377954,0.8791208791208788,0.6923076923076922,0.128505047268066
0.54,0.4857142857142849,0.95,0.4488188976377954,0.8791208791208788,0.7692307692307692,0.2058964909469636
0.54,0.4857142857142849,0.95,0.4488188976377954,0.8791208791208788,0.8461538461538461,0.34449607434705976
0.54,0.4857142857142849,0.95,0.4488188976377954,0.8791208791208788,0.923076923076923,0.5441435667361
0.54,0.4857142857142849,0.95,0.4488188976377954,0.8791208791208788,1,0.8067617369011376
0.52,0.628571428571428,0.025000000000000584,0.45275590551181105,0.032967032967032746,0,0.0030443839128344815
0.52,0.628571428571428,0.025000000000000584,0.45275590551181105,0.032967032967032746,0.0769230769230769,0.005447844896651177
0.52,0.628571428571428,0.025000000000000584,0.45275590551181105,0.032967032967032746,0.1538461538461538,0.01025476686428457
0.52,0.628571428571428,0.025000000000000584,0.45275590551181105,0.032967032967032746,0.23076923076923078,0.01474122736740907
0.52,0.628571428571428,0.025000000000000584,0.45275590551181105,0.032967032967032746,0.3076923076923077,0.021791379586604712
0.52,0.628571428571428,0.025000000000000584,0.45275590551181105,0.032967032967032746,0.3846153846153846,0.03140522352187149
0.52,0.628571428571428,0.025000000000000584,0.45275590551181105,0.032967032967032746,0.46153846153846156,0.045185066495753885
0.52,0.628571428571428,0.025000000000000584,0.45275590551181105,0.032967032967032746,0.5384615384615384,0.06377183143726967
0.52,0.628571428571428,0.025000000000000584,0.45275590551181105,0.032967032967032746,0.6153846153846154,0.08299951930780324
0.52,0.628571428571428,0.025000000000000584,0.45275590551181105,0.032967032967032746,0.6923076923076922,0.128505047268066
0.52,0.628571428571428,0.025000000000000584,0.45275590551181105,0.032967032967032746,0.7692307692307692,0.2058964909469636
0.52,0.628571428571428,0.025000000000000584,0.45275590551181105,0.032967032967032746,0.8461538461538461,0.34449607434705976
0.52,0.628571428571428,0.025000000000000584,0.45275590551181105,0.032967032967032746,0.923076923076923,0.5441435667361
0.52,0.628571428571428,0.025000000000000584,0.45275590551181105,0.032967032967032746,1,0.8067617369011376
0.52,0.5428571428571421,0,0.0669291338582677,0.4615384615384614,0,0.0017625380547989103
0.52,0.5428571428571421,0,0.0669291338582677,0.4615384615384614,0.0769230769230769,0.00400576830636116
0.52,0.5428571428571421,0,0.0669291338582677,0.4615384615384614,0.1538461538461538,0.006729690754686748
0.52,0.5428571428571421,0,0.0669291338582677,0.4615384615384614,0.23076923076923078,0.010895689793302354
0.52,0.5428571428571421,0,0.0669291338582677,0.4615384615384614,0.3076923076923077,0.01730491908348021
0.52,0.5428571428571421,0,0.0669291338582677,0.4615384615384614,0.3846153846153846,0.0265983015542381
0.52,0.5428571428571421,0,0.0669291338582677,0.4615384615384614,0.46153846153846156,0.03925652940233937
0.52,0.5428571428571421,0,0.0669291338582677,0.4615384615384614,0.5384615384615384,0.05479891043102067
0.52,0.5428571428571421,0,0.0669291338582677,0.4615384615384614,0.6153846153846154,0.07386636756929979
0.52,0.5428571428571421,0,0.0669291338582677,0.4615384615384614,0.6923076923076922,0.10975805159429579
0.52,0.5428571428571421,0,0.0669291338582677,0.4615384615384614,0.7692307692307692,0.1850664957538856
0.52,0.5428571428571421,0,0.0669291338582677,0.4615384615384614,0.8461538461538461,0.3303957699086684
0.52,0.5428571428571421,0,0.0669291338582677,0.4615384615384614,0.923076923076923,0.5526357955455856
0.52,0.5428571428571421,0,0.0669291338582677,0.4615384615384614,1,0.8687710302836084
0.54,0.45714285714285785,1,0.8425196850393702,0.4835164835164834,0,0.004326229770870053
0.54,0.45714285714285785,1,0.8425196850393702,0.4835164835164834,0.0769230769230769,0.006889921486941195
0.54,0.45714285714285785,1,0.8425196850393702,0.4835164835164834,0.1538461538461538,0.0110559205255568
0.54,0.45714285714285785,1,0.8425196850393702,0.4835164835164834,0.23076923076923078,0.01698445761897132
0.54,0.45714285714285785,1,0.8425196850393702,0.4835164835164834,0.3076923076923077,0.024995994231693637
0.54,0.45714285714285785,1,0.8425196850393702,0.4835164835164834,0.3846153846153846,0.0355712225604871
0.54,0.45714285714285785,1,0.8425196850393702,0.4835164835164834,0.46153846153846156,0.04935106553436949
0.54,0.45714285714285785,1,0.8425196850393702,0.4835164835164834,0.5384615384615384,0.06537413875981413
0.54,0.45714285714285785,1,0.8425196850393702,0.4835164835164834,0.6153846153846154,0.09309405543983336
0.54,0.45714285714285785,1,0.8425196850393702,0.4835164835164834,0.6923076923076922,0.13251081557442715
0.54,0.45714285714285785,1,0.8425196850393702,0.4835164835164834,0.7692307692307692,0.20493510655343694
0.54,0.45714285714285785,1,0.8425196850393702,0.4835164835164834,0.8461538461538461,0.32687069379907063
0.54,0.45714285714285785,1,0.8425196850393702,0.4835164835164834,0.923076923076923,0.5180259573786252
0.54,0.45714285714285785,1,0.8425196850393702,0.4835164835164834,1,0.7575709020990226
0.52,0.7857142857142854,0.5500000000000006,0.40551181102362205,0.648351648351648,0,0.0030443839128344815
0.52,0.7857142857142854,0.5500000000000006,0.40551181102362205,0.648351648351648,0.0769230769230769,0.005928537093414517
0.52,0.7857142857142854,0.5500000000000006,0.40551181102362205,0.648351648351648,0.1538461538461538,0.010094536132030122
0.52,0.7857142857142854,0.5500000000000006,0.40551181102362205,0.648351648351648,0.23076923076923078,0.015382150296426852
0.52,0.7857142857142854,0.5500000000000006,0.40551181102362205,0.648351648351648,0.3076923076923077,0.021631148854350263
0.52,0.7857142857142854,0.5500000000000006,0.40551181102362205,0.648351648351648,0.3846153846153846,0.03156545425412594
0.52,0.7857142857142854,0.5500000000000006,0.40551181102362205,0.648351648351648,0.46153846153846156,0.04646691235378946
0.52,0.7857142857142854,0.5500000000000006,0.40551181102362205,0.648351648351648,0.5384615384615384,0.06954013779842973
0.52,0.7857142857142854,0.5500000000000006,0.40551181102362205,0.648351648351648,0.6153846153846154,0.09261336324307001
0.52,0.7857142857142854,0.5500000000000006,0.40551181102362205,0.648351648351648,0.6923076923076922,0.12866527800032043
0.52,0.7857142857142854,0.5500000000000006,0.40551181102362205,0.648351648351648,0.7692307692307692,0.19452010895689792
0.52,0.7857142857142854,0.5500000000000006,0.40551181102362205,0.648351648351648,0.8461538461538461,0.3071623137317737
0.52,0.7857142857142854,0.5500000000000006,0.40551181102362205,0.648351648351648,0.923076923076923,0.4819740426213747
0.52,0.7857142857142854,0.5500000000000006,0.40551181102362205,0.648351648351648,1,0.7109437590129787
0.5599999999999999,0.22857142857142893,0.5500000000000006,0.5196850393700788,0.3736263736263734,0,0.0022432302515622495
0.5599999999999999,0.22857142857142893,0.5500000000000006,0.5196850393700788,0.3736263736263734,0.0769230769230769,0.0049671526998878385
0.5599999999999999,0.22857142857142893,0.5500000000000006,0.5196850393700788,0.3736263736263734,0.1538461538461538,0.008652459541740105
0.5599999999999999,0.22857142857142893,0.5500000000000006,0.5196850393700788,0.3736263736263734,0.23076923076923078,0.013619612241627943
0.5599999999999999,0.22857142857142893,0.5500000000000006,0.5196850393700788,0.3736263736263734,0.3076923076923077,0.019708380067296905
0.5599999999999999,0.22857142857142893,0.5500000000000006,0.5196850393700788,0.3736263736263734,0.3846153846153846,0.02804037814452812
0.5599999999999999,0.22857142857142893,0.5500000000000006,0.5196850393700788,0.3736263736263734,0.46153846153846156,0.039737221599102715
0.5599999999999999,0.22857142857142893,0.5500000000000006,0.5196850393700788,0.3736263736263734,0.5384615384615384,0.05511937189552957
0.5599999999999999,0.22857142857142893,0.5500000000000006,0.5196850393700788,0.3736263736263734,0.6153846153846154,0.07723121294664316
0.5599999999999999,0.22857142857142893,0.5500000000000006,0.5196850393700788,0.3736263736263734,0.6923076923076922,0.11792981893927255
0.5599999999999999,0.22857142857142893,0.5500000000000006,0.5196850393700788,0.3736263736263734,0.7692307692307692,0.20429418362441915
0.5599999999999999,0.22857142857142893,0.5500000000000006,0.5196850393700788,0.3736263736263734,0.8461538461538461,0.35218714949527313
0.5599999999999999,0.22857142857142893,0.5500000000000006,0.5196850393700788,0.3736263736263734,0.923076923076923,0.5709020990225926
0.5599999999999999,0.22857142857142893,0.5500000000000006,0.5196850393700788,0.3736263736263734,1,0.8501842653420926
1,0.4999999999999992,0.5374999999999998,0.4645669291338584,0.4615384615384614,0,0.001602307322544464
1,0.4999999999999992,0.5374999999999998,0.4645669291338584,0.4615384615384614,0.0769230769230769,0.003685306841852267
1,0.4999999999999992,0.5374999999999998,0.4645669291338584,0.4615384615384614,0.1538461538461538,0.007691075148213426
1,0.4999999999999992,0.5374999999999998,0.4645669291338584,0.4615384615384614,0.23076923076923078,0.012497997115846819
1,0.4999999999999992,0.5374999999999998,0.4645669291338584,0.4615384615384614,0.3076923076923077,0.020349302996314694
1,0.4999999999999992,0.5374999999999998,0.4645669291338584,0.4615384615384614,0.3846153846153846,0.031244992789617045
1,0.4999999999999992,0.5374999999999998,0.4645669291338584,0.4615384615384614,0.46153846153846156,0.045986220157026116
1,0.4999999999999992,0.5374999999999998,0.4645669291338584,0.4615384615384614,0.5384615384615384,0.06617529242108636
1,0.4999999999999992,0.5374999999999998,0.4645669291338584,0.4615384615384614,0.6153846153846154,0.0953372856913956
1,0.4999999999999992,0.5374999999999998,0.4645669291338584,0.4615384615384614,0.6923076923076922,0.14516904342252843
1,0.4999999999999992,0.5374999999999998,0.4645669291338584,0.4615384615384614,0.7692307692307692,0.23906425252363403
1,0.4999999999999992,0.5374999999999998,0.4645669291338584,0.4615384615384614,0.8461538461538461,0.38647652619772466
1,0.4999999999999992,0.5374999999999998,0.4645669291338584,0.4615384615384614,0.923076923076923,0.6106393206216952
1,0.4999999999999992,0.5374999999999998,0.4645669291338584,0.4615384615384614,1,0.8881589488863963
0,0.4999999999999992,0.5374999999999998,0.4645669291338584,0.4615384615384614,0,9.613843935266784e-4
0,0.4999999999999992,0.5374999999999998,0.4645669291338584,0.4615384615384614,0.0769230769230769,0.0027239224483255886
0,0.4999999999999992,0.5374999999999998,0.4645669291338584,0.4615384615384614,0.1538461538461538,0.006248998557923409
0,0.4999999999999992,0.5374999999999998,0.4645669291338584,0.4615384615384614,0.23076923076923078,0.0110559205255568
0,0.4999999999999992,0.5374999999999998,0.4645669291338584,0.4615384615384614,0.3076923076923077,0.01810607274475244
0,0.4999999999999992,0.5374999999999998,0.4645669291338584,0.4615384615384614,0.3846153846153846,0.029161993270309244
0,0.4999999999999992,0.5374999999999998,0.4645669291338584,0.4615384615384614,0.46153846153846156,0.044223682102227206
0,0.4999999999999992,0.5374999999999998,0.4645669291338584,0.4615384615384614,0.5384615384615384,0.06585483095657747
0,0.4999999999999992,0.5374999999999998,0.4645669291338584,0.4615384615384614,0.6153846153846154,0.08652459541740105
0,0.4999999999999992,0.5374999999999998,0.4645669291338584,0.4615384615384614,0.6923076923076922,0.12594135555199487
0,0.4999999999999992,0.5374999999999998,0.4645669291338584,0.4615384615384614,0.7692307692307692,0.20349302996314694
0,0.4999999999999992,0.5374999999999998,0.4645669291338584,0.4615384615384614,0.8461538461538461,0.33664476846659186
0,0.4999999999999992,0.5374999999999998,0.4645669291338584,0.4615384615384614,0.923076923076923,0.5539176414036212
0,0.4999999999999992,0.5374999999999998,0.4645669291338584,0.4615384615384614,1,0.8293542701490146
1,0.4999999999999992,0.95,0.44488188976377957,0.8571428571428568,0,0.001121615125781125
1,0.4999999999999992,0.95,0.44488188976377957,0.8571428571428568,0.0769230769230769,0.00400576830636116
1,0.4999999999999992,0.95,0.44488188976377957,0.8571428571428568,0.1538461538461538,0.007851305880467873
1,0.4999999999999992,0.95,0.44488188976377957,0.8571428571428568,0.23076923076923078,0.013138920044864603
1,0.4999999999999992,0.95,0.44488188976377957,0.8571428571428568,0.3076923076923077,0.020349302996314694
1,0.4999999999999992,0.95,0.44488188976377957,0.8571428571428568,0.3846153846153846,0.030283608396090365
1,0.4999999999999992,0.95,0.44488188976377957,0.8571428571428568,0.46153846153846156,0.042781605511937194
1,0.4999999999999992,0.95,0.44488188976377957,0.8571428571428568,0.5384615384615384,0.0600865245954174
1,0.4999999999999992,0.95,0.44488188976377957,0.8571428571428568,0.6153846153846154,0.08908828713347221
1,0.4999999999999992,0.95,0.44488188976377957,0.8571428571428568,0.6923076923076922,0.14020189072264058
1,0.4999999999999992,0.95,0.44488188976377957,0.8571428571428568,0.7692307692307692,0.2280083319980772
1,0.4999999999999992,0.95,0.44488188976377957,0.8571428571428568,0.8461538461538461,0.36917160711424446
1,0.4999999999999992,0.95,0.44488188976377957,0.8571428571428568,0.923076923076923,0.5680179458420125
1,0.4999999999999992,0.95,0.44488188976377957,0.8571428571428568,1,0.8328793462586124
0,0.4999999999999992,0.95,0.44488188976377957,0.8571428571428568,0,0.001121615125781125
0,0.4999999999999992,0.95,0.44488188976377957,0.8571428571428568,0.0769230769230769,0.003685306841852267
0,0.4999999999999992,0.95,0.44488188976377957,0.8571428571428568,0.1538461538461538,0.007050152219195641
0,0.4999999999999992,0.95,0.44488188976377957,0.8571428571428568,0.23076923076923078,0.012177535651337926
0,0.4999999999999992,0.95,0.44488188976377957,0.8571428571428568,0.3076923076923077,0.018907226406024675
0,0.4999999999999992,0.95,0.44488188976377957,0.8571428571428568,0.3846153846153846,0.02804037814452812
0,0.4999999999999992,0.95,0.44488188976377957,0.8571428571428568,0.46153846153846156,0.04133952892164717
0,0.4999999999999992,0.95,0.44488188976377957,0.8571428571428568,0.5384615384615384,0.06152860118570742
0,0.4999999999999992,0.95,0.44488188976377957,0.8571428571428568,0.6153846153846154,0.0842813651658388
0,0.4999999999999992,0.95,0.44488188976377957,0.8571428571428568,0.6923076923076922,0.12385835603268706
0,0.4999999999999992,0.95,0.44488188976377957,0.8571428571428568,0.7692307692307692,0.1985258772632591
0,0.4999999999999992,0.95,0.44488188976377957,0.8571428571428568,0.8461538461538461,0.33488223041179294
0,0.4999999999999992,0.95,0.44488188976377957,0.8571428571428568,0.923076923076923,0.5322864925492709
0,0.4999999999999992,0.95,0.44488188976377957,0.8571428571428568,1,0.7872135875660952
0.54,0,0.9625000000000008,0.3464566929133858,0.8571428571428568,0,0.001121615125781125
0.54,0,0.9625000000000008,0.3464566929133858,0.8571428571428568,0.0769230769230769,0.003845537574106713
0.54,0,0.9625000000000008,0.3464566929133858,0.8571428571428568,0.1538461538461538,0.0072103829514500875
0.54,0,0.9625000000000008,0.3464566929133858,0.8571428571428568,0.23076923076923078,0.011857074186829034
0.54,0,0.9625000000000008,0.3464566929133858,0.8571428571428568,0.3076923076923077,0.017625380547989105
0.54,0,0.9625000000000008,0.3464566929133858,0.8571428571428568,0.3846153846153846,0.024995994231693637
0.54,0,0.9625000000000008,0.3464566929133858,0.8571428571428568,0.46153846153846156,0.03460983816696042
0.54,0,0.9625000000000008,0.3464566929133858,0.8571428571428568,0.5384615384615384,0.04758852747957058
0.54,0,0.9625000000000008,0.3464566929133858,0.8571428571428568,0.6153846153846154,0.07066175292421085
0.54,0,0.9625000000000008,0.3464566929133858,0.8571428571428568,0.6923076923076922,0.12546066335523154
0.54,0,0.9625000000000008,0.3464566929133858,0.8571428571428568,0.7692307692307692,0.22592533247876942
0.54,0,0.9625000000000008,0.3464566929133858,0.8571428571428568,0.8461538461538461,0.3866367569299791
0.54,0,0.9625000000000008,0.3464566929133858,0.8571428571428568,0.923076923076923,0.6079153981733697
0.54,0,0.9625000000000008,0.3464566929133858,0.8571428571428568,1,0.8838327191155264
0.54,0,0.525,0.3425196850393702,0.4725274725274726,0,0.0014420765902900176
0.54,0,0.525,0.3425196850393702,0.4725274725274726,0.0769230769230769,0.0035250761095978207
0.54,0,0.525,0.3425196850393702,0.4725274725274726,0.1538461538461538,0.007370613683704534
0.54,0,0.525,0.3425196850393702,0.4725274725274726,0.23076923076923078,0.012017304919083479
0.54,0,0.525,0.3425196850393702,0.4725274725274726,0.3076923076923077,0.018266303477006886
0.54,0,0.525,0.3425196850393702,0.4725274725274726,0.3846153846153846,0.026277840089729207
0.54,0,0.525,0.3425196850393702,0.4725274725274726,0.46153846153846156,0.03637237622175933
0.54,0,0.525,0.3425196850393702,0.4725274725274726,0.5384615384615384,0.04935106553436949
0.54,0,0.525,0.3425196850393702,0.4725274725274726,0.6153846153846154,0.07050152219195642
0.54,0,0.525,0.3425196850393702,0.4725274725274726,0.6923076923076922,0.1201730491908348
0.54,0,0.525,0.3425196850393702,0.4725274725274726,0.7692307692307692,0.22047748758211824
0.54,0,0.525,0.3425196850393702,0.4725274725274726,0.8461538461538461,0.3837526037493991
0.54,0,0.525,0.3425196850393702,0.4725274725274726,0.923076923076923,0.5987822464348662
0.54,0,0.525,0.3425196850393702,0.4725274725274726,1,0.9045024835763499
0.54,0,0,0,0.4615384615384614,0,6.409229290177856e-4
0.54,0,0,0,0.4615384615384614,0.0769230769230769,0.0025636917160711424
0.54,0,0,0,0.4615384615384614,0.1538461538461538,0.005447844896651177
0.54,0,0,0,0.4615384615384614,0.23076923076923078,0.009934305399775677
0.54,0,0,0,0.4615384615384614,0.3076923076923077,0.01602307322544464
0.54,0,0,0,0.4615384615384614,0.3846153846153846,0.022752763980131388
0.54,0,0,0,0.4615384615384614,0.46153846153846156,0.03268706937990706
0.54,0,0,0,0.4615384615384614,0.5384615384615384,0.043582759173209425
0.54,0,0,0,0.4615384615384614,0.6153846153846154,0.061849062650216315
0.54,0,0,0,0.4615384615384614,0.6923076923076922,0.11504566575869252
0.54,0,0,0,0.4615384615384614,0.7692307692307692,0.22352187149495273
0.54,0,0,0,0.4615384615384614,0.8461538461538461,0.4033007530844415
0.54,0,0,0,0.4615384615384614,0.923076923076923,0.662233616407627
0.54,0,0,0,0.4615384615384614,1,1
1,1,0.5500000000000006,0.5629921259842521,0.4615384615384614,0,3.2046146450889274e-4
1,1,0.5500000000000006,0.5629921259842521,0.4615384615384614,0.0769230769230769,0.0027239224483255886
1,1,0.5500000000000006,0.5629921259842521,0.4615384615384614,0.1538461538461538,0.006248998557923409
1,1,0.5500000000000006,0.5629921259842521,0.4615384615384614,0.23076923076923078,0.01153661272232014
1,1,0.5500000000000006,0.5629921259842521,0.4615384615384614,0.3076923076923077,0.020669764460823584
1,1,0.5500000000000006,0.5629921259842521,0.4615384615384614,0.3846153846153846,0.03444960743470598
1,1,0.5500000000000006,0.5629921259842521,0.4615384615384614,0.46153846153846156,0.0535170645729851
1,1,0.5500000000000006,0.5629921259842521,0.4615384615384614,0.5384615384615384,0.08091651978849543
1,1,0.5500000000000006,0.5629921259842521,0.4615384615384614,0.6153846153846154,0.11424451209742027
1,1,0.5500000000000006,0.5629921259842521,0.4615384615384614,0.6923076923076922,0.165838807883352
1,1,0.5500000000000006,0.5629921259842521,0.4615384615384614,0.7692307692307692,0.2441916359557763
1,1,0.5500000000000006,0.5629921259842521,0.4615384615384614,0.8461538461538461,0.3707739144367889
1,1,0.5500000000000006,0.5629921259842521,0.4615384615384614,0.923076923076923,0.554558564332639
1,1,0.5500000000000006,0.5629921259842521,0.4615384615384614,1,0.8250280403781445
0,1,0.5500000000000006,0.5629921259842521,0.4615384615384614,0,8.011536612722319e-4
0,1,0.5500000000000006,0.5629921259842521,0.4615384615384614,0.0769230769230769,0.0022432302515622495
0,1,0.5500000000000006,0.5629921259842521,0.4615384615384614,0.1538461538461538,0.005287614164396731
0,1,0.5500000000000006,0.5629921259842521,0.4615384615384614,0.23076923076923078,0.009934305399775677
0,1,0.5500000000000006,0.5629921259842521,0.4615384615384614,0.3076923076923077,0.017945842012497996
0,1,0.5500000000000006,0.5629921259842521,0.4615384615384614,0.3846153846153846,0.02948245473481814
0,1,0.5500000000000006,0.5629921259842521,0.4615384615384614,0.46153846153846156,0.04534529722800833
0,1,0.5500000000000006,0.5629921259842521,0.4615384615384614,0.5384615384615384,0.06937990706617529
0,1,0.5500000000000006,0.5629921259842521,0.4615384615384614,0.6153846153846154,0.09918282326550232
0,1,0.5500000000000006,0.5629921259842521,0.4615384615384614,0.6923076923076922,0.13795866047107833
0,1,0.5500000000000006,0.5629921259842521,0.4615384615384614,0.7692307692307692,0.1999679538535491
0,1,0.5500000000000006,0.5629921259842521,0.4615384615384614,0.8461538461538461,0.32687069379907063
0,1,0.5500000000000006,0.5629921259842521,0.4615384615384614,0.923076923076923,0.5199487261656786
0,1,0.5500000000000006,0.5629921259842521,0.4615384615384614,1,0.8160551193718955
1,0,0.5500000000000006,0.3700787401574804,0.4615384615384614,0,0.0024034609838166957
1,0,0.5500000000000006,0.3700787401574804,0.4615384615384614,0.0769230769230769,0.0049671526998878385
1,0,0.5500000000000006,0.3700787401574804,0.4615384615384614,0.1538461538461538,0.00929338247075789
1,0,0.5500000000000006,0.3700787401574804,0.4615384615384614,0.23076923076923078,0.014580996635154622
1,0,0.5500000000000006,0.3700787401574804,0.4615384615384614,0.3076923076923077,0.021791379586604712
1,0,0.5500000000000006,0.3700787401574804,0.4615384615384614,0.3846153846153846,0.030924531325108154
1,0,0.5500000000000006,0.3700787401574804,0.4615384615384614,0.46153846153846156,0.041820221118410515
1,0,0.5500000000000006,0.3700787401574804,0.4615384615384614,0.5384615384615384,0.059125140201890726
1,0,0.5500000000000006,0.3700787401574804,0.4615384615384614,0.6153846153846154,0.08716551834641885
1,0,0.5500000000000006,0.3700787401574804,0.4615384615384614,0.6923076923076922,0.1512578112481974
1,0,0.5500000000000006,0.3700787401574804,0.4615384615384614,0.7692307692307692,0.2611760935747476
1,0,0.5500000000000006,0.3700787401574804,0.4615384615384614,0.8461538461538461,0.43791059125140197
1,0,0.5500000000000006,0.3700787401574804,0.4615384615384614,0.923076923076923,0.6691235378945682
1,0,0.5500000000000006,0.3700787401574804,0.4615384615384614,1,0.9748437750360519
0,0,0.5500000000000006,0.3700787401574804,0.4615384615384614,0,0.0012818458580355712
0,0,0.5500000000000006,0.3700787401574804,0.4615384615384614,0.0769230769230769,0.003685306841852267
0,0,0.5500000000000006,0.3700787401574804,0.4615384615384614,0.1538461538461538,0.007370613683704534
0,0,0.5500000000000006,0.3700787401574804,0.4615384615384614,0.23076923076923078,0.012337766383592373
0,0,0.5500000000000006,0.3700787401574804,0.4615384615384614,0.3076923076923077,0.019227687870533566
0,0,0.5500000000000006,0.3700787401574804,0.4615384615384614,0.3846153846153846,0.02948245473481814
