RSO_Weight,RSO_Density,RSO_Visibility,RSO_Name,RSO_MRP,Orbit_Identifier,Orbit_Height,Stealth_Type,RSO_Type,Survivability,Orbit_Estab
-0.8489210013680879,0.4601595369895435,-0.16770928156858117,-0.8217482050817269,2.0744314909072283,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,-0.22841029620525116,-1.286881836059464
-1.817894052542192,-1.2165996480304988,-0.8329097231358217,-1.3511948838398296,2.0704695527650814,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,-0.10300268259225895,-1.286881836059464
-1.614397880622844,-1.2165996480304988,-0.0853816823249649,0.50186849181353,2.069846216533491,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,-0.07995268507460612,-1.286881836059464
0,0.4601595369895435,-0.3488127579295617,-0.8217482050817269,2.0678260849766628,-1.4790646493827646,-1.1316253766337128,-1.52157428306265,-2.258470710328605,3.656100302405282,-1.0443375781099538
-1.5374952575137881,0.4601595369895435,1.0426689294389295,-0.027578186944572744,2.066288957410805,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,-0.6542492333957853,-1.286881836059464
-0.8891469888405171,0.4601595369895435,0.21350543035037287,0.7665918311925813,2.0657308919888053,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,-1.005859365020997,-1.286881836059464
1.1576459031389708,0.4601595369895435,-0.8135530211611341,-0.8217482050817269,2.065655830557777,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,0.9670641513204685,-1.286881836059464
1.6545551601513324,0.4601595369895435,-0.4997406648960418,-0.027578186944572744,2.0596966056421575,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,-0.2440374131663717,-1.286881836059464
0,0.4601595369895435,-1.0867852486112528,1.0313151705716326,2.059285399541737,-1.4790646493827646,-1.1316253766337128,-1.52157428306265,-2.258470710328605,3.920589256972247,-1.165609707084709
-0.6761858786923622,0.4601595369895435,-0.08373481564017514,-0.027578186944572744,2.05663540467236,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,0.5857624974691278,-1.286881836059464
0.9801783113488418,-1.2165996480304988,1.4219611119088336,-0.5570248657026755,2.0562111444100215,-0.8003338031710969,-1.1316253766337128,-1.52157428306265,0.25264348497903316,1.671065770418948,-1.0443375781099538
-1.5126497946631703,0.4601595369895435,1.1283396335590623,-0.5570248657026755,2.0562111444100215,-0.46096838006526314,-0.293890374023695,-0.42857996241006113,0.25264348497903316,-0.6612814360282896,-1.0443375781099538
1.3351134949291,-1.2165996480304988,-0.15803492101928202,-1.0864715444607782,2.055450739478291,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,-0.07448319413821403,-1.286881836059464
-0.9128093344125342,0.4601595369895435,-0.014890871239362585,1.296038509950684,2.0529476039304932,-0.12160295695942935,0.5438446285863227,-1.52157428306265,0.25264348497903316,1.0491065153663515,-0.9230654491351984
1.6545551601513324,0.4601595369895435,-1.2607493491753552,-0.8217482050817269,2.0529476039304932,0.21776246614640443,-0.293890374023695,-0.42857996241006113,1.5082005826328522,0.04580852198539607,0.047111582662843356
-1.0784457534166545,0.4601595369895435,-0.7122267309653358,-0.027578186944572744,2.0523307947798624,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,-1.0160169910457253,-1.286881836059464
-0.9128093344125342,0.4601595369895435,-0.013973316685809091,1.296038509950684,2.0513158336907287,0.5571278892522382,1.3815796311963404,0.6644143582425277,0.25264348497903316,2.604004652997843,-0.680521191185688
0,0.4601595369895435,3.031927632387269,-0.5570248657026755,2.0513158336907287,0.8964933123580721,1.3815796311963404,-0.42857996241006113,1.5082005826328522,0.6677677770379927,1.6236492593346612
1.145814730352962,0.4601595369895435,-0.8237842991434368,-1.3511948838398296,2.049573103074661,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,-0.10183064882017494,-1.286881836059464
-1.6652719236026812,-1.2165996480304988,0.1522450256297721,-0.027578186944572744,2.0487800627381354,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,0.9729243201808888,-1.286881836059464
-0.9128093344125342,0.4601595369895435,-0.011485191370373807,1.296038509950684,2.0464205229714367,1.235858735463906,-1.1316253766337128,-1.52157428306265,0.25264348497903316,0.4271472603137548,-1.165609707084709
1.0629965208509022,0.4601595369895435,2.0075600081340252,0.7665918311925813,2.0461398584901973,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,-0.5612678874771183,-1.286881836059464
-0.36857538625613845,0.4601595369895435,-1.2905599114580277,0.23714515243447862,2.045673172201624,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,1.61754289482711,-1.286881836059464
1.7728668880114185,0.4601595369895435,-1.001200795398777,0.7665918311925813,2.0455132587181275,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,-1.0113288559573892,-1.286881836059464
-1.5126497946631703,0.4601595369895435,1.1117650978152565,-0.5570248657026755,2.044788752731672,-0.12160295695942935,0.5438446285863227,1.7574086788951166,0.25264348497903316,1.8265555841820973,-1.286881836059464
1.6545551601513324,0.4601595369895435,-1.3329521505058264,-0.8217482050817269,2.044788752731672,1.235858735463906,1.3815796311963404,-0.42857996241006113,0.25264348497903316,0.5826370740769038,-0.07416054631191187
0.1874897346862657,0.4601595369895435,-0.08853219983940347,-1.0864715444607782,2.044002239476106,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,-1.0136729235015574,-1.286881836059464
0,0.4601595369895435,0.7092708877594827,1.296038509950684,2.0420832776741435,0.8964933123580721,1.3815796311963404,2.850402999547706,1.5082005826328522,0.20051697990048908,1.6236492593346612
-1.1659964320331184,0.4601595369895435,0.024871125452720105,1.296038509950684,2.0402230596008115,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,-0.6550305892438415,-1.286881836059464
1.6545551601513324,0.4601595369895435,-1.333119133411968,-0.8217482050817269,2.0398934420123793,-0.8003338031710969,1.3815796311963404,-0.42857996241006113,0.25264348497903316,0.2716574465506055,0.16838371163759858
1.1221523847809454,-1.2165996480304988,-1.1103556890298516,1.5607618493297353,2.039106928756813,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,-0.6362780488904968,-1.286881836059464
0,0.4601595369895435,-0.08373481564017514,-0.027578186944572744,2.0384313758775514,-1.4790646493827646,-1.1316253766337128,-1.52157428306265,-2.258470710328605,4.145619741212382,-1.165609707084709
0.9801783113488418,-1.2165996480304988,1.4277663068006385,-0.5570248657026755,2.0382616717726156,1.5752241585697395,-0.293890374023695,-0.42857996241006113,0.25264348497903316,1.0491065153663515,-0.43797693323617753
0.9801783113488418,-1.2165996480304988,1.4381524835347992,-0.5570248657026755,2.036629901532851,-0.46096838006526314,-0.293890374023695,-0.42857996241006113,0.25264348497903316,0.2716574465506055,-1.0443375781099538
0.6252431277685838,-1.2165996480304988,0.1133193180665926,0.50186849181353,2.0344824918973217,0.5571278892522382,-1.1316253766337128,-1.52157428306265,0.25264348497903316,1.3468030934756974,-0.680521191185688
0,0.4601595369895435,0.27333331910395964,0.23714515243447862,2.032462360340493,-1.4790646493827646,-1.1316253766337128,-1.52157428306265,-2.258470710328605,4.131555335947374,-1.165609707084709
0,0.4601595369895435,-1.333639264955954,-0.8217482050817269,2.030102820573795,-1.4790646493827646,-1.1316253766337128,-1.52157428306265,-2.258470710328605,0.5826370740769038,-1.165609707084709
-1.5126497946631703,0.4601595369895435,2.8350436251295874,-0.5570248657026755,2.030102820573795,0.21776246614640443,-0.293890374023695,-0.42857996241006113,1.5082005826328522,0.04580852198539607,0.047111582662843356
0,0.4601595369895435,-0.5286752798660573,0.7665918311925813,2.0299690154141334,-1.4790646493827646,-1.1316253766337128,-1.52157428306265,-2.258470710328605,4.6273256215389225,-1.0443375781099538
-0.46440788582280834,0.4601595369895435,1.3658065598608895,-0.8217482050817269,2.029587181178029,0.5571278892522382,0.5438446285863227,1.7574086788951166,0.25264348497903316,1.192094635560604,-0.680521191185688
-0.6761858786923622,0.4601595369895435,-0.9095698540202448,-0.5570248657026755,2.0290291157560296,1.5752241585697395,-0.293890374023695,1.7574086788951166,0.25264348497903316,2.1289402973797795,-0.43797693323617753
0.9801783113488418,-1.2165996480304988,1.4336216642683768,-0.5570248657026755,2.0284710503340304,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,2.448514839234694,-1.286881836059464
1.6545551601513324,0.4601595369895435,-1.333208523327444,-0.8217482050817269,2.0284710503340304,-0.12160295695942935,0.5438446285863227,1.7574086788951166,0.25264348497903316,1.671065770418948,-0.43797693323617753
1.8911786158715043,0.4601595369895435,-0.08373481564017514,0.23714515243447862,2.0283470357958078,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,-0.6644068594205138,-1.286881836059464
0.6252431277685838,-1.2165996480304988,0.11994410174504781,0.50186849181353,2.0279554109382643,-1.1396992262769308,1.3815796311963404,1.7574086788951166,-1.0029136126747857,-0.04557302776014122,-1.286881836059464
0.22298325304429156,0.4601595369895435,1.4589706911369478,-0.8217482050817269,2.026839280094266,0.5571278892522382,-1.1316253766337128,0.6644143582425277,0.25264348497903316,3.6924333493398875,-0.680521191185688
0,0.4601595369895435,-1.224057958654865,0.7665918311925813,2.025328260852244,-1.4790646493827646,-1.1316253766337128,-1.52157428306265,-2.258470710328605,6.395924583613738,-1.165609707084709
-1.674736861831488,-1.2165996480304988,0.0794800546702079,-1.3511948838398296,2.024691870458736,-0.12160295695942935,0.5438446285863227,0.6644143582425277,0.25264348497903316,2.7391792147115357,-0.680521191185688
-1.674736861831488,-1.2165996480304988,0.08383119138447565,-1.3511948838398296,1.0456297266002184,1.5752241585697395,-0.293890374023695,-0.42857996241006113,0.25264348497903316,-0.20028148567523424,-0.43797693323617753
0,-1.2165996480304988,0.068711124146027,-0.8217482050817269,2.0243459351679065,-1.4790646493827646,-1.1316253766337128,-1.52157428306265,-2.258470710328605,3.4924062522375445,-1.165609707084709
-0.0846272393919322,2.136918722009586,0.02709877466834301,1.8254851887087868,2.0237976603673453,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,-0.2440374131663717,-1.286881836059464
1.0984900392089278,0.4601595369895435,-0.8896904559526996,-1.0864715444607782,2.023618165640972,-0.12160295695942935,0.5438446285863227,1.7574086788951166,0.25264348497903316,1.6487971287493512,-1.286881836059464
-0.9128093344125342,0.4601595369895435,-0.005632829295718386,1.296038509950684,2.0235757396147376,-0.46096838006526314,-1.1316253766337128,-1.52157428306265,0.25264348497903316,0.4271472603137548,-1.0443375781099538
-0.9258236244771436,-1.2165996480304988,-0.08373481564017514,-0.8217482050817269,1.0429242515426895,-0.46096838006526314,-0.293890374023695,-0.42857996241006113,0.25264348497903316,1.4944793487582861,-1.0443375781099538
-1.5670731894788097,0.4601595369895435,0.9991819562851213,0.7665918311925813,1.0429242515426895,1.5752241585697395,-0.293890374023695,-0.42857996241006113,0.25264348497903316,-0.04869845115236528,-0.43797693323617753
-1.5126497946631703,2.136918722009586,1.1138908010841269,-0.5570248657026755,2.021943969374974,-0.8003338031710969,-1.1316253766337128,-1.52157428306265,0.25264348497903316,0.8936167016032021,-1.0443375781099538
-1.674736861831488,-1.2165996480304988,0.08311118915961577,-1.3511948838398296,1.04236618612069,1.235858735463906,-1.1316253766337128,-0.42857996241006113,0.25264348497903316,1.5015115513907904,-0.07416054631191187
0,-1.2165996480304988,1.7454303077253335,-0.027578186944572744,2.0213793768720154,-1.4790646493827646,-1.1316253766337128,-1.52157428306265,-2.258470710328605,4.076079070735396,-1.165609707084709
-0.9968106611931954,0.4601595369895435,1.513976202191973,1.296038509950684,2.021170510281325,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,-0.6601094022562055,-1.286881836059464
-0.6761858786923622,0.4601595369895435,-0.9084859525686698,-0.5570248657026755,2.0208702645572085,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,0.5779489389885677,-1.286881836059464
1.264126458213048,0.4601595369895435,0.4114481244151213,-0.027578186944572744,2.0206809792093963,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,1.5980089986257093,-1.286881836059464
-1.3777744249026722,0.4601595369895435,-0.9904285001864762,-1.0864715444607782,2.020354625161443,-1.1396992262769308,-1.1316253766337128,1.7574086788951166,-1.0029136126747857,2.111750468722547,-1.286881836059464
0,-1.2165996480304988,-1.147231993782195,-0.027578186944572744,2.0197051806060173,-1.4790646493827646,-1.1316253766337128,-1.52157428306265,-2.258470710328605,5.82709752622895,-1.0443375781099538
-0.6761858786923622,0.4601595369895435,-0.9098206463835176,-0.5570248657026755,2.019238494317444,1.235858735463906,-1.1316253766337128,-1.52157428306265,0.25264348497903316,1.5085437540232949,-1.286881836059464
1.6545551601513324,0.4601595369895435,-1.3325116020424306,-0.8217482050817269,1.3659723329897666,-0.46096838006526314,-0.293890374023695,1.7574086788951166,0.25264348497903316,2.137535211708396,-1.0443375781099538
-1.674736861831488,-1.2165996480304988,0.08694303550192738,-1.3511948838398296,1.3654566935940011,-1.1396992262769308,0.5438446285863227,0.6644143582425277,-1.0029136126747857,2.4297622988813496,-1.286881836059464
-0.46440788582280834,0.4601595369895435,1.3640015072665597,-0.8217482050817269,1.039102645641162,-0.12160295695942935,0.5438446285863227,1.7574086788951166,0.25264348497903316,1.96563692513607,-1.0443375781099538
-0.6051988419763105,2.136918722009586,-0.001319258093325153,-0.8217482050817269,1.0385445802191626,1.235858735463906,-1.1316253766337128,1.7574086788951166,0.25264348497903316,0.7330480748276889,-1.0443375781099538
1.7728668880114185,-1.2165996480304988,-1.1351184189935437,-0.027578186944572744,2.017169409653423,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,0.6365506275927696,-1.286881836059464
0.1874897346862657,0.4601595369895435,-0.7033553614423885,-1.3511948838398296,2.017113929465271,-0.12160295695942935,0.5438446285863227,-1.52157428306265,0.25264348497903316,4.0385739900287065,-1.286881836059464
0.1519962163282398,-1.2165996480304988,1.1336547534196584,-1.3511948838398296,1.6907370367290757,1.235858735463906,0.5438446285863227,0.6644143582425277,0.25264348497903316,2.574703808695742,-0.1954326752866671
1.0984900392089278,0.4601595369895435,-0.8892316889341181,-1.0864715444607782,1.3643829887762364,-0.8003338031710969,1.3815796311963404,1.7574086788951166,0.25264348497903316,0.8772082287940255,-1.0443375781099538
1.4179317044311603,0.4601595369895435,-0.5619398586348547,-0.5570248657026755,2.0161446579428515,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,-0.07995268507460612,-1.286881836059464
0.7080613372706439,0.4601595369895435,1.3713269872459684,-0.5570248657026755,2.0157595601662672,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,-0.6687043165848219,-1.286881836059464
1.0984900392089278,0.4601595369895435,-0.8881136482079617,-1.0864715444607782,1.3627512185364719,1.5752241585697395,-0.293890374023695,1.7574086788951166,0.25264348497903316,1.8031149087404164,-0.43797693323617753
-0.46440788582280834,0.4601595369895435,1.3777712677166294,-0.8217482050817269,2.0149012490201517,-1.1396992262769308,0.5438446285863227,0.6644143582425277,-1.0029136126747857,1.5015115513907904,-1.286881836059464
0.7435548556286699,0.4601595369895435,-0.2650894491243397,-0.8217482050817269,2.0146336387008295,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,1.3577420753484817,-1.286881836059464
-1.4274653506039083,0.4601595369895435,-0.21291359974530263,1.296038509950684,1.035281039739634,0.5571278892522382,1.3815796311963404,-0.42857996241006113,0.25264348497903316,1.1983454823450526,-0.680521191185688
0,0.4601595369895435,-0.7141047603623618,-1.3511948838398296,2.0142518044647253,-1.4790646493827646,-1.1316253766337128,-1.52157428306265,-2.258470710328605,3.565072346106755,-1.0443375781099538
0,0.4601595369895435,0.3821497538331275,-1.3511948838398296,2.0134391828853224,-1.4790646493827646,-1.1316253766337128,-1.52157428306265,-2.258470710328605,5.167633190469664,-1.165609707084709
0,-1.2165996480304988,-0.27555879930751076,-0.027578186944572744,2.01317809964696,-1.4790646493827646,-1.1316253766337128,-1.52157428306265,-2.258470710328605,3.551789296689803,-1.165609707084709
-1.6735537445528872,-1.2165996480304988,-0.6408766934257207,-0.027578186944572744,1.0336916955261037,-0.46096838006526314,-0.293890374023695,-0.42857996241006113,0.25264348497903316,1.0256658399246708,-1.0443375781099538
-1.5126497946631703,0.4601595369895435,1.1190712308379758,-0.5570248657026755,1.3594452520307099,1.5752241585697395,-0.293890374023695,1.7574086788951166,0.25264348497903316,0.7381268878400531,-0.43797693323617753
0.22298325304429156,0.4601595369895435,1.4595190532349145,-0.8217482050817269,1.0330912040778706,-0.8003338031710969,1.3815796311963404,-0.42857996241006113,0.25264348497903316,0.5826370740769038,0.16838371163759858
0,0.4601595369895435,1.0576555170376978,1.296038509950684,0.380383108172192,0.8964933123580721,1.3815796311963404,2.850402999547706,1.5082005826328522,0.04580852198539607,1.6236492593346612
1.8675162702994867,-1.2165996480304988,1.2238246815641127,2.090208528087838,2.012146820855429,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,2.232860625171231,-1.286881836059464
1.737373369653392,0.4601595369895435,0.08880471333534633,0.7665918311925813,2.011464740895208,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,-0.25146029372290396,-1.286881836059464
-0.5578741508322762,-1.2165996480304988,0.9629508509961447,0.50186849181353,2.011053534794787,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,-0.23036368582539132,-1.286881836059464
-1.0559665251232384,0.4601595369895435,0.04219112426258487,2.354931867466889,2.010776133854027,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,0.7951658647481429,-1.286881836059464
0,-1.2165996480304988,1.7078523424016612,-0.8217482050817269,0.37879376395866177,0.8964933123580721,1.3815796311963404,2.850402999547706,1.5082005826328522,0.04463648821331191,1.6236492593346612
1.6545551601513324,0.4601595369895435,-1.3331394446390328,-0.8217482050817269,1.3578134817909457,0.5571278892522382,0.5438446285863227,1.7574086788951166,0.25264348497903316,2.137535211708396,-0.680521191185688
0,2.136918722009586,-0.020612954231329743,1.296038509950684,1.0314594338381065,-1.4790646493827646,-1.1316253766337128,-0.42857996241006113,-2.258470710328605,1.3600861428926498,1.6236492593346612
1.3587758405011174,0.4601595369895435,-0.6310527273534352,-1.0864715444607782,2.0103877725369634,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,0.590841310481492,-1.286881836059464
-1.674736861831488,-1.2165996480304988,0.08045835825743716,-1.3511948838398296,1.030943794442341,0.5571278892522382,1.3815796311963404,-0.42857996241006113,0.25264348497903316,-0.04557302776014122,-0.680521191185688
0.790879546772704,0.4601595369895435,-1.0413303227187773,1.0313151705716326,2.0090334032379595,-1.1396992262769308,1.3815796311963404,-1.52157428306265,-1.0029136126747857,-0.551891617300446,-1.286881836059464
0,-1.2165996480304988,0.34894495982762963,-0.8217482050817269,2.0089322334830935,-1.4790646493827646,-1.1316253766337128,-1.52157428306265,-2.258470710328605,4.272199388597459,-1.286881836059464
-1.5670731894788097,0.4601595369895435,0.9937837860738596,0.7665918311925813,1.193047113600996,0.5571278892522382,1.3815796311963404,-0.42857996241006113,0.25264348497903316,1.1858437887761557,-0.680521191185688
-0.6300443048269286,0.4601595369895435,0.8712989213496456,2.354931867466889,2.008850644971105,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,-1.0175797027418374,-1.286881836059464
0.6252431277685838,-1.2165996480304988,0.11676502541437267,0.50186849181353,1.192489048178996,1.5752241585697395,-0.293890374023695,-0.42857996241006113,0.25264348497903316,1.5015115513907904,-0.43797693323617753
-1.6735537445528872,-1.2165996480304988,-0.6460360938788207,-0.027578186944572744,2.007858528665329,-0.12160295695942935,0.5438446285863227,0.6644143582425277,0.25264348497903316,2.2570826564609674,-0.1954326752866671
0,-1.2165996480304988,0.13510491453597206,1.0313151705716326,2.0073787882148384,-1.4790646493827646,-1.1316253766337128,-1.52157428306265,-2.258470710328605,3.653365556937086,-1.286881836059464
0,-1.2165996480304988,1.2805706390982892,0.50186849181353,2.0067423978213306,0.8964933123580721,1.3815796311963404,2.850402999547706,1.5082005826328522,0.35444408196752636,1.6236492593346612
-1.5670731894788097,0.4601595369895435,1.0041623922597505,0.7665918311925813,2.005668693003565,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,-0.04869845115236528,-1.286881836059464
-1.3777744249026722,2.136918722009586,-0.99155764028015,-1.0864715444607782,1.3529605970978869,1.235858735463906,-1.1316253766337128,1.7574086788951166,0.25264348497903316,1.6487971287493512,-0.680521191185688
0.47143788155047195,-1.2165996480304988,-1.0394123273921332,-0.8217482050817269,1.0266065491450476,1.5752241585697395,-0.293890374023695,-0.42857996241006113,0.25264348497903316,1.1858437887761557,-0.43797693323617753
0.22298325304429156,0.4601595369895435,-0.08373481564017514,-0.8217482050817269,2.0056262669773317,1.235858735463906,0.5438446285863227,0.6644143582425277,0.25264348497903316,0.8936167016032021,-0.1954326752866671
0.22298325304429156,0.4601595369895435,1.4571057101645817,-0.8217482050817269,1.1897411470952333,-0.12160295695942935,0.5438446285863227,1.7574086788951166,0.25264348497903316,1.9820453979452466,-0.680521191185688
0,-1.2165996480304988,1.4080993764780259,-0.5570248657026755,1.0265641231188136,-1.4790646493827646,-1.1316253766337128,-0.42857996241006113,-2.258470710328605,-0.5057916222651404,1.6236492593346612
-0.46440788582280834,0.4601595369895435,1.370701216804854,-0.8217482050817269,2.005110627581566,1.235858735463906,0.5438446285863227,0.6644143582425277,0.25264348497903316,3.203304588456815,-0.1954326752866671
-1.674736861831488,-1.2165996480304988,-0.08373481564017514,-1.3511948838398296,1.0260484837230481,-0.46096838006526314,-0.293890374023695,-0.42857996241006113,0.25264348497903316,0.26384388807004533,-1.0443375781099538
0,0.4601595369895435,-0.21862731204975216,1.296038509950684,2.004552562159567,-1.4790646493827646,0.5438446285863227,0.6644143582425277,-2.258470710328605,2.749336840736264,-0.43797693323617753
1.0984900392089278,0.4601595369895435,-0.3601783256196727,-1.3511948838398296,2.0041674643829825,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,-0.6776899088374662,-1.286881836059464
-1.1648133147545174,0.4601595369895435,-0.08373481564017514,0.7665918311925813,0.3722666829996049,-0.8003338031710969,1.3815796311963404,2.850402999547706,0.25264348497903316,0.35327204819544217,0.16838371163759858
0,-1.2165996480304988,-0.1366207327757144,1.5607618493297353,1.024459139509518,-1.4790646493827646,-1.1316253766337128,-0.42857996241006113,-2.258470710328605,0.7127328227782322,1.6236492593346612
-0.6051988419763105,0.4601595369895435,-0.003825068537780279,-0.8217482050817269,2.002920791919802,0.5571278892522382,1.3815796311963404,0.6644143582425277,0.25264348497903316,2.5942377048971426,-0.680521191185688
1.0393341752788847,0.4601595369895435,-0.08373481564017514,1.0313151705716326,1.0233430086655193,1.5752241585697395,-0.293890374023695,-0.42857996241006113,0.25264348497903316,0.35327204819544217,-0.43797693323617753
0,0.4601595369895435,-0.30049241029162976,0.7665918311925813,0.3706349127598408,0.8964933123580721,1.3815796311963404,2.850402999547706,1.5082005826328522,0.04463648821331191,1.6236492593346612
0.22298325304429156,0.4601595369895435,1.475922892605812,-0.8217482050817269,1.186477606615705,-0.46096838006526314,-0.293890374023695,-0.42857996241006113,0.25264348497903316,0.11616763278745618,-1.0443375781099538
-1.7729355959553594,-1.2165996480304988,1.4484196241685252,2.090208528087838,2.002166914069031,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,-0.07370183829015801,-1.286881836059464
-0.9258236244771436,-1.2165996480304988,0.35731271350132565,-0.8217482050817269,1.1848882624021748,0.5571278892522382,1.3815796311963404,-0.42857996241006113,0.25264348497903316,-0.20301623114343043,-0.680521191185688
0.11650269797021393,0.4601595369895435,-0.10254253549004036,0.50186849181353,2.0006004146388574,-1.1396992262769308,-1.1316253766337128,-1.52157428306265,-1.0029136126747857,-0.6362780488904968,-1.286881836059464
